0.08600000000000001,0.145
0.181,0.145
0.276,0.144
0.372,0.144
0.467,0.144
0.562,0.144
0.658,0.144
0.754,0.144
0.849,0.144
0.9440000000000001,0.144
1.039,0.144
1.135,0.144
1.23,0.144
1.325,0.144
1.42,0.144
1.5150000000000001,0.144
1.612,0.144
1.707,0.144
1.802,0.144
1.897,0.144
1.993,0.144
2.088,0.144
2.183,0.143
2.278,0.143
2.374,0.143
2.469,0.143
2.565,0.144
2.66,0.144
2.7560000000000002,0.144
2.851,0.143
2.946,0.143
3.041,0.143
3.136,0.143
3.232,0.143
3.327,0.143
3.423,0.143
3.5180000000000002,0.143
3.614,0.143
3.709,0.143
3.8040000000000003,0.143
3.899,0.143
3.995,0.143
4.09,0.143
4.1850000000000005,0.143
4.28,0.143
4.377,0.143
4.472,0.143
4.567,0.143
4.662,0.143
4.757,0.143
4.853,0.143
4.948,0.143
5.043,0.143
5.138,0.142
5.234,0.139
5.33,0.145
5.425,0.145
5.5200000000000005,0.13
5.6160000000000005,0.143
5.711,0.147
5.806,0.13
5.901,0.143
5.996,0.148
6.0920000000000005,0.132
6.187,0.142
6.283,0.147
6.378,0.131
6.474,0.143
6.569,0.147
6.664,0.131
6.759,0.143
6.855,0.148
6.95,0.133
7.045,0.142
7.140000000000001,0.147
7.237,0.13
7.332,0.142
7.4270000000000005,0.148
7.522,0.132
7.617,0.145
7.713,0.15
7.808,0.133
7.9030000000000005,0.142
7.998,0.147
8.095,0.131
8.19,0.141
8.285,0.147
8.38,0.13
8.476,0.141
8.571,0.147
8.666,0.131
8.761000000000001,0.14
8.857,0.147
8.952,0.131
9.048,0.141
9.143,0.147
9.238,0.13
9.334,0.14
9.429,0.149
9.524000000000001,0.134
9.619,0.14
9.715,0.146
9.81,0.143
9.906,0.142
10.001,0.142
10.097,0.142
10.192,0.142
10.287,0.142
10.382,0.141
10.477,0.141
10.573,0.141
10.668000000000001,0.142
10.763,0.142
10.859,0.142
10.955,0.142
11.05,0.142
11.145,0.142
11.24,0.141
11.336,0.142
11.431000000000001,0.142
11.526,0.141
11.621,0.141
11.717,0.141
11.813,0.142
11.908,0.142
12.003,0.141
12.098,0.141
12.194,0.141
12.289,0.142
12.384,0.141
12.479000000000001,0.142
12.575000000000001,0.141
12.67,0.141
12.766,0.142
12.861,0.141
12.957,0.142
13.052,0.141
13.147,0.144
13.242,0.145
13.338000000000001,0.145
13.433,0.144
13.528,0.144
